,Throughput of MLD on Link 1,Throughput of MLD on Link 2,Throughput of SLD on Link 1,Throughput of SLD on Link 2,Access Delay of MLD on Link 1,Access Delay of MLD on Link 2,Queueing Delay of MLD on Link 1,Queueing Delay of MLD on Link 2,Access Delay of SLD on Link 1,Access Delay of SLD on Link 2,Queueing Delay of SLD on Link 1,Queueing Delay of SLD on Link 2,p of MLD on Link 1,p of MLD on Link 2,p of SLD on Link 1,p of SLD on Link 2,success transmit ratio,weighted e2e delay of mld,alpha of link 1,alpha of link 2,sec access delay of mld on Link 0,sec access delay of mld on Link 1,sec access delay of sld on Link 0,sec access delay of sld on Link 1
0,0.0015657,0.0014293,0.0077754,0.0209022,50.11355943028677,699.670887847198,2.5250686593855782,1632738.976911775,50.1650333101834,717.3910880194429,2.4778660904905214,1622377.5925835557,0.9795420420420421,0.5516615847774905,0.9814945720777581,0.5540969700182913,0.9220096821991343,816745.6432138559,0.69868,0.0643138,3028.6160822635243,3028.6160822635243,3016.141729042879,3016.141729042879
1,0.00155,0.0013664,0.0078611,0.020961,50.29432258064516,730.5881879391101,2.468451612903226,1090449.5594262294,50.294678861736905,715.4846333667286,2.5345816743203877,1633897.4505128572,0.9799582727445154,0.5491078604725929,0.9807617930707522,0.55421005039475,0.9213692879807008,545616.4551941812,0.6963482,0.0645371,3049.1507096774194,3049.1507096774194,3058.375430919337,3058.375430919337
2,0.0015643,0.0014183,0.0078581,0.0209419,50.14402608195359,705.1480645843616,2.543182254043342,1694897.166466897,50.299143558875556,716.5376350760914,2.5321769893485704,1555572.3836519131,0.9808138441281585,0.5582100125944585,0.9807056298126724,0.5554703829055839,0.9219670114815824,847827.5008699087,0.695991,0.0644302,3002.9902831937607,3002.9902831937607,3051.5986688894263,3051.5986688894263
3,0.0015346,0.0014008,0.0077851,0.0209286,50.032321126026325,713.9810822387208,2.4080542160823666,965345.7697744146,49.92781081810124,716.7873818602295,2.476666966384504,1633838.0327159963,0.9808257701648984,0.5482368596141052,0.9818266659940473,0.5537662859985394,0.9228245941934751,483056.09561599774,0.6994262,0.0643958,3017.4703505799557,3017.4703505799557,2974.1340766335693,2974.1340766335693
4,0.001556,0.0014431,0.0077945,0.0208957,49.84132390745501,692.1501628438778,2.61086118251928,1561785.6100755318,49.9341715312079,717.6216350732448,2.4249278337289115,1606662.8816263634,0.9830679807935304,0.5586481882935893,0.9827394911364955,0.5548306754395748,0.9219510066333062,781265.1062117328,0.6985807,0.0648793,2941.8563624678663,2941.8563624678663,2976.375482712169,2976.375482712169
