,Throughput of MLD on Link 1,Throughput of MLD on Link 2,Throughput of SLD on Link 1,Throughput of SLD on Link 2,Access Delay of MLD on Link 1,Access Delay of MLD on Link 2,Queueing Delay of MLD on Link 1,Queueing Delay of MLD on Link 2,Access Delay of SLD on Link 1,Access Delay of SLD on Link 2,Queueing Delay of SLD on Link 1,Queueing Delay of SLD on Link 2,p of MLD on Link 1,p of MLD on Link 2,p of SLD on Link 1,p of SLD on Link 2,success transmit ratio,weighted e2e delay of mld,alpha of link 1,alpha of link 2,sec access delay of mld on Link 0,sec access delay of mld on Link 1,sec access delay of sld on Link 0,sec access delay of sld on Link 1
0,0.0006248,0.0024873,0.0226964,0.0206335,169.0177656850192,152.3785631005508,56.44718309859155,327.18300968922125,440.5293835145662,484.6820801124385,4093492.9513799543,5076310.505992682,0.5896564741411854,0.6101258370741041,0.6167131312801952,0.6023218883368461,0.7073642525321757,428.74224798853976,0.0713024,0.0698744,186883.00912291932,186883.00912291932,2304964.3396353605,2304964.3396353605
1,0.0006335,0.0024975,0.0227005,0.0206378,172.54301499605367,151.55175175175174,87.65982636148382,397.5865065065065,440.5359397370102,484.5017104536336,4087922.1636395673,5110261.059342566,0.5931647940074907,0.6118624136410408,0.617418431846122,0.6031093836757357,0.7069401974655044,491.3511748781141,0.0714416,0.0700553,246205.47371744277,246205.47371744277,2412867.375515958,2412867.375515958
2,0.0006326,0.0025013,0.0226538,0.0206555,164.9954157445463,152.6726102426738,69.12266835282959,356.5547515292048,441.54788600587983,484.1001767083828,4144668.102185947,5104338.130062211,0.5985429085060081,0.6104007028161452,0.614912311655316,0.604446252260583,0.7072392615615145,454.2055062369781,0.0715918,0.0699293,186177.62171988617,186177.62171988617,2212180.2147763288,2212180.2147763288
3,0.0006308,0.0025031,0.0226627,0.0206275,173.53662016487002,149.1112620350765,93.97130627774254,304.19475849946065,441.22678233396726,484.7629911525876,4106525.3293694044,5065687.799132226,0.5948698604300264,0.6097982849347106,0.6154061305179006,0.6031891313374701,0.70695594174296,416.1464017161523,0.071555,0.070257,282197.58386176283,282197.58386176283,2262629.8475203747,2262629.8475203747
4,0.0006322,0.0025043,0.0226714,0.0206393,164.91047136981967,149.06081539751628,74.32204998418221,262.8521343289542,440.85989837416304,484.2697184497536,4132830.359814568,5085894.431739449,0.5997533440850015,0.6138742492952568,0.6160087165149156,0.603117968498875,0.7082460361753323,377.3768640519768,0.0716132,0.069823,213584.58209427397,213584.58209427397,2305811.035114726,2305811.035114726
