,Throughput of MLD on Link 1,Throughput of MLD on Link 2,Throughput of SLD on Link 1,Throughput of SLD on Link 2,Access Delay of MLD on Link 1,Access Delay of MLD on Link 2,Queueing Delay of MLD on Link 1,Queueing Delay of MLD on Link 2,Access Delay of SLD on Link 1,Access Delay of SLD on Link 2,Queueing Delay of SLD on Link 1,Queueing Delay of SLD on Link 2,p of MLD on Link 1,p of MLD on Link 2,p of SLD on Link 1,p of SLD on Link 2,success transmit ratio,weighted e2e delay of mld,alpha of link 1,alpha of link 2,sec access delay of mld on Link 0,sec access delay of mld on Link 1,sec access delay of sld on Link 0,sec access delay of sld on Link 1
0,0.0,0.0,0.0242473,0.0,,,,,824.8661624180837,,2045285.2263262302,,,,0.7035564750361973,,0.860825419366291,,0.0938123,0.9999999,,,4664387.627525539,4664387.627525539
1,0.0,0.0,0.0242496,0.0,,,,,824.8390901293217,,2050031.192077395,,,,0.7044121619855165,,0.8621804102268728,,0.0943034,0.9999999,,,4882384.47891924,4882384.47891924
2,0.0,0.0,0.0242428,0.0,,,,,825.0173948553797,,2067374.8668140643,,,,0.7044376772513832,,0.8630279383704041,,0.0945072,0.9999999,,,5066842.09645338,5066842.09645338
3,0.0,0.0,0.024217,0.0,,,,,825.901540240327,,2093327.303984804,,,,0.7027058396808125,,0.85816545296692,,0.0944256,0.9999999,,,5044366.533245241,5044366.533245241
4,0.0,0.0,0.0242237,0.0,,,,,825.6684404116629,,2074387.856190425,,,,0.7031614208541729,,0.8602349481878165,,0.0943342,0.9999999,,,4975181.831776318,4975181.831776318
