,Throughput of MLD on Link 1,Throughput of MLD on Link 2,Throughput of SLD on Link 1,Throughput of SLD on Link 2,Access Delay of MLD on Link 1,Access Delay of MLD on Link 2,Queueing Delay of MLD on Link 1,Queueing Delay of MLD on Link 2,Access Delay of SLD on Link 1,Access Delay of SLD on Link 2,Queueing Delay of SLD on Link 1,Queueing Delay of SLD on Link 2,p of MLD on Link 1,p of MLD on Link 2,p of SLD on Link 1,p of SLD on Link 2,success transmit ratio,weighted e2e delay of mld,alpha of link 1,alpha of link 2,sec access delay of mld on Link 0,sec access delay of mld on Link 1,sec access delay of sld on Link 0,sec access delay of sld on Link 1
0,0.0028145,0.000315,0.0125315,0.0031439,43.041890211405224,35.41079365079365,3.3922188665837627,0.13777777777777778,72.6004229342058,43.052387162441555,4.097538203726609,0.8166926428957664,0.946304888709569,0.9946321439848437,0.9332295708253587,0.9963554541421056,1.0000106356389626,45.345555313047235,0.49495,0.8891369,2182.7606324391545,2182.7606324391545,9693.692838048119,9693.692838048119
1,0.0028025,0.0003115,0.0124644,0.0031117,43.03329170383586,35.335794542536114,3.3492239072256913,0.21701444622792937,72.13037129745516,42.98682392261465,3.9051939924906134,0.7916251566667738,0.9450345641544428,0.996162456028142,0.9347972820951267,0.9964774073718257,1.0,45.2995449488318,0.4978052,0.8902928,2165.4691168599466,2165.4691168599466,9514.551891787813,9514.551891787813
2,0.0028227,0.000325,0.0124713,0.0031321,43.06794912672264,35.37907692307692,3.311581110284479,0.2353846153846154,71.145678477785,43.120015325181186,3.679319718072695,0.7402062513968264,0.9427855711422846,0.9947964493419039,0.9359956770063269,0.9955816910362365,0.9999893340728376,45.30302336715257,0.4970127,0.8891621,2174.03574591703,2174.03574591703,8817.972103950671,8817.972103950671
3,0.0028148,0.0003115,0.0124795,0.0031247,43.02831462270854,35.35634028892456,3.3814125337501775,0.09887640449438202,72.04681277294763,42.90226261721125,3.8539925477783563,0.79354818062534,0.9441518800523262,0.996162456028142,0.9359578202108989,0.9969371151453275,0.9999946611427291,45.31427611015474,0.4970578,0.8898957,2157.776076453034,2157.776076453034,9479.96479025602,9479.96479025602
4,0.002798,0.0003189,0.0124584,0.0031174,43.098105789849896,35.323298839761684,3.264796283059328,0.18908748824082786,71.55113016117639,43.024058510297046,3.680617093687793,0.7517161737345224,0.9421192632748577,0.9956290977208867,0.9355470950010137,0.9962290681324301,1.0,45.27785049841855,0.498125,0.8898601,2187.6715153681203,2187.6715153681203,9123.23840942657,9123.23840942657
