,Throughput of MLD on Link 1,Throughput of MLD on Link 2,Throughput of SLD on Link 1,Throughput of SLD on Link 2,Access Delay of MLD on Link 1,Access Delay of MLD on Link 2,Queueing Delay of MLD on Link 1,Queueing Delay of MLD on Link 2,Access Delay of SLD on Link 1,Access Delay of SLD on Link 2,Queueing Delay of SLD on Link 1,Queueing Delay of SLD on Link 2,p of MLD on Link 1,p of MLD on Link 2,p of SLD on Link 1,p of SLD on Link 2,success transmit ratio,weighted e2e delay of mld,alpha of link 1,alpha of link 2,sec access delay of mld on Link 0,sec access delay of mld on Link 1,sec access delay of sld on Link 0,sec access delay of sld on Link 1
0,0.0018778,0.0012373,0.0124962,0.003158,81.04590478219193,52.68633314475067,10.873681968260732,1.8916996686333145,64.32637121684992,44.010386320455986,2.6748291480610105,0.8180810639645345,0.9608063855914859,0.9967775719004269,0.9508960164364798,0.9953039805855841,1.0000053278775867,76.98296517562518,0.5304228,0.8590965,10179.4644797103,10179.4644797103,6302.868295961973,6302.868295961973
1,0.0018789,0.0012385,0.0124685,0.0031212,80.78428867954655,52.692531287848205,11.533822981531747,2.063625353249899,63.93165978265228,43.90125592720749,2.5732606167542205,0.7789952582340126,0.9626498616661543,0.9957388647692555,0.9513291216504913,0.9953123505213815,0.9999946544645911,77.2933296530862,0.5313958,0.8602195,10035.647559742403,10035.647559742403,6125.670489633877,6125.670489633877
2,0.001885,0.0012419,0.0125428,0.0031249,81.35310344827586,52.44721797246155,12.261167108753316,1.9905789516064096,64.63056893197691,43.80834586706774,2.6175415377746596,0.8023616755736184,0.961931006327822,0.9945543365099704,0.9494784333318194,0.9944626547433408,0.9999946793510937,77.94368110384468,0.5284317,0.8599356,10595.011777188329,10595.011777188329,6422.505254010269,6422.505254010269
3,0.0018891,0.0012543,0.0125536,0.0031188,80.71054999735324,52.87961412740174,11.60203271399079,2.070955911663876,64.19627039255671,43.97614467102732,2.589814873821055,0.7639156085673977,0.962991283070806,0.9961086404066074,0.9498645601610145,0.9944835942731418,1.0000053147105874,77.36777764243266,0.5280198,0.8597637,10004.510031231803,10004.510031231803,6217.45767747897,6217.45767747897
4,0.0018714,0.0012495,0.0124723,0.003124,80.03131345516725,52.80816326530612,11.372501870257562,2.0597839135654263,64.11743623870497,43.916581306017925,2.651988807196748,0.8295454545454546,0.9610723089564502,0.9960143483459546,0.9498579664450486,0.9949995222473484,1.0000213711745598,76.78946806680351,0.531201,0.8597698,10022.53852730576,10022.53852730576,6227.407976074982,6227.407976074982
