,Throughput of MLD on Link 1,Throughput of MLD on Link 2,Throughput of SLD on Link 1,Throughput of SLD on Link 2,Access Delay of MLD on Link 1,Access Delay of MLD on Link 2,Queueing Delay of MLD on Link 1,Queueing Delay of MLD on Link 2,Access Delay of SLD on Link 1,Access Delay of SLD on Link 2,Queueing Delay of SLD on Link 1,Queueing Delay of SLD on Link 2,p of MLD on Link 1,p of MLD on Link 2,p of SLD on Link 1,p of SLD on Link 2,success transmit ratio,weighted e2e delay of mld,alpha of link 1,alpha of link 2,sec access delay of mld on Link 0,sec access delay of mld on Link 1,sec access delay of sld on Link 0,sec access delay of sld on Link 1
0,0.0003107,0.0028113,0.0039168,0.0117137,44.22304473768909,60.421833315547964,0.2996459607338268,8.662504890975706,43.81221915849673,65.2574421403997,0.8022365196078431,2.7247923371778344,0.9964720974983964,0.9585066484827821,0.9953495463901807,0.9489695064648886,1.0000106653583827,66.6281734557136,0.8644597,0.5252099,2098.7547473447057,2098.7547473447057,2063.3456648284314,2063.3456648284314
1,0.000305,0.0028211,0.0039104,0.0116997,43.92098360655738,60.79539895785332,0.2780327868852459,9.371734429832335,43.9300071603928,65.93256237339419,0.81492941898527,3.000333341880561,0.9938090583251874,0.9563050847457627,0.9933192775675058,0.9470297310204709,1.0000053372900444,67.57032168826136,0.8647264,0.5249057,2079.3347540983605,2079.3347540983605,2077.385663870704,2077.385663870704
2,0.00031,0.0028346,0.0038878,0.0117382,44.56161290322581,61.43882734777394,0.42096774193548386,9.4813024765399,43.83144709089974,66.20603670068665,0.7674005864499203,2.840844422483856,0.9939083039435717,0.9528707812289902,0.9945002941703118,0.9453177850078923,1.0000053275085905,68.32637490639857,0.8653544,0.5227494,2169.7770967741935,2169.7770967741935,2066.9974535727147,2066.9974535727147
3,0.000309,0.0028221,0.0039019,0.0117307,44.18511326860841,61.411466638318984,0.27637540453074433,9.329754438184331,43.85102129731669,65.79514436478641,0.8486634716420206,2.8888557375092705,0.9964527571751048,0.953702139163935,0.9952303218895067,0.9452085700242533,1.0,68.11324783616689,0.8649838,0.5234482,2102.178640776699,2102.178640776699,2068.2877316179297,2068.2877316179297
4,0.0003122,0.0028065,0.0038615,0.0117333,44.046764894298526,60.99073579191163,0.31902626521460603,9.679315873864244,43.6403729120808,65.49604118193517,0.8101773922051017,2.6902746882803643,0.99617102744097,0.955404255319149,0.9957195533895464,0.9477242437704455,1.0,68.0396256151496,0.8662012,0.5243529,2087.8103779628445,2087.8103779628445,2040.9903664379128,2040.9903664379128
