,Throughput of MLD on Link 1,Throughput of MLD on Link 2,Throughput of SLD on Link 1,Throughput of SLD on Link 2,Access Delay of MLD on Link 1,Access Delay of MLD on Link 2,Queueing Delay of MLD on Link 1,Queueing Delay of MLD on Link 2,Access Delay of SLD on Link 1,Access Delay of SLD on Link 2,Queueing Delay of SLD on Link 1,Queueing Delay of SLD on Link 2,p of MLD on Link 1,p of MLD on Link 2,p of SLD on Link 1,p of SLD on Link 2,success transmit ratio,weighted e2e delay of mld,alpha of link 1,alpha of link 2,sec access delay of mld on Link 0,sec access delay of mld on Link 1,sec access delay of sld on Link 0,sec access delay of sld on Link 1
0,0.0006269,0.0024879,0.0038957,0.011695,39.59945764874781,50.46384500984766,0.48460679534215984,4.6869649101652,44.239007110403776,65.46066695168875,0.8404907975460123,2.831312526720821,0.9941325721535046,0.9538030976844042,0.9934462181873821,0.9476004116126627,1.0,52.13746082482829,0.8548798,0.5359179,1673.6323177540278,1673.6323177540278,2128.79608286059,2128.79608286059
1,0.0006225,0.0025021,0.0038946,0.011683,39.44305220883534,50.38375764357939,0.5362248995983936,4.8979657088046045,44.193421660761054,65.64024651202602,0.8428850202844965,2.8052726183343317,0.9948857279846571,0.9547449154805968,0.994230572858164,0.9486034426761936,1.0000053469931185,52.22123410359395,0.8551044,0.5360872,1644.842891566265,1644.842891566265,2114.061854875982,2114.061854875982
2,0.0006229,0.0025081,0.0039222,0.0117723,39.42318189115428,50.283042940871574,0.48563172258789533,4.792233164546868,44.215593289480395,65.8258963838842,0.7989138748661465,2.905812797838995,0.9942537909018356,0.9544122683511549,0.995229637147932,0.9463187594955025,1.0000106240006799,52.041983607083196,0.8542562,0.5325538,1637.9391555626905,1637.9391555626905,2108.6695222069247,2108.6695222069247
3,0.0006089,0.0024815,0.0039168,0.011712,39.361799967153885,50.321660286117265,0.49219904746263754,4.449647390691114,44.10562193627451,65.46314036885246,0.8464307598039216,2.8405652322404373,0.9949346405228758,0.9542762651899708,0.9952483801295896,0.9477568459895125,1.0,51.78784594437001,0.8548832,0.5356289,1641.411726063393,1641.411726063393,2101.157194648693,2101.157194648693
4,0.0006306,0.0024762,0.0039366,0.0117609,39.48889946083096,50.611218803004604,0.4966698382492864,4.6929165657055165,44.21066402479297,65.41784217194262,0.8232230859117005,2.825668103631525,0.9940100882723834,0.9523479866158994,0.9943420055569588,0.9473213638450572,0.9999893642479194,52.24042215478415,0.8534958,0.5340605,1661.0017443704407,1661.0017443704407,2114.6290961743634,2114.6290961743634
