,Throughput of MLD on Link 1,Throughput of MLD on Link 2,Throughput of SLD on Link 1,Throughput of SLD on Link 2,Access Delay of MLD on Link 1,Access Delay of MLD on Link 2,Queueing Delay of MLD on Link 1,Queueing Delay of MLD on Link 2,Access Delay of SLD on Link 1,Access Delay of SLD on Link 2,Queueing Delay of SLD on Link 1,Queueing Delay of SLD on Link 2,p of MLD on Link 1,p of MLD on Link 2,p of SLD on Link 1,p of SLD on Link 2,success transmit ratio,weighted e2e delay of mld,alpha of link 1,alpha of link 2,sec access delay of mld on Link 0,sec access delay of mld on Link 1,sec access delay of sld on Link 0,sec access delay of sld on Link 1
0,0.0012548,0.0018958,0.0078242,0.0078646,43.47585272553395,43.755301192108874,1.359818297736691,2.19632872665893,51.073656092635666,52.23563817613102,1.2612279849697094,1.390166060575236,0.9813091420974427,0.9798935235437018,0.9805007644301862,0.977539681553205,0.9999946920035033,45.50524636056893,0.7070542,0.684716,2147.9350494102646,2147.9350494102646,3190.372012474119,3190.372012474119
1,0.0012336,0.0018789,0.007828,0.0078439,43.63813229571984,43.68454947043483,1.3272535667963683,2.151045824684656,51.00540367910067,52.32865028875942,1.2986458865610628,1.4201481405933274,0.9800587908159212,0.9821232554492708,0.9799699549323986,0.9781399640861931,0.9999893529806331,45.48751152207818,0.707542,0.6860515,2184.211251621271,2184.211251621271,3198.2040240163515,3198.2040240163515
2,0.0012492,0.0018938,0.007779,0.0077494,43.43699967979507,43.73434364769247,1.3900896573807238,2.2248917520329496,50.67988173287055,52.11551862079645,1.2037794060933282,1.3682607685756316,0.9826935179358087,0.982414276080303,0.9811439742700385,0.9777188998233661,1.0,45.506376974705574,0.7087922,0.6885992,2135.1898014729427,2135.1898014729427,3117.5686077902046,3117.5686077902046
3,0.0012572,0.0018899,0.0077881,0.007814,43.73552338530067,43.70786814117149,1.3992204899777283,2.227472353034552,50.93744302204646,52.42977988226261,1.3036940974050153,1.4078576913232659,0.9807317263437085,0.980747275557862,0.9803874671131309,0.9770431129338801,1.0000160009387218,45.615101846634985,0.708128,0.6865033,2187.236796054725,2187.236796054725,3188.0309318062173,3188.0309318062173
4,0.0012613,0.00189,0.007848,0.0077816,43.65305637041148,43.697037037037035,1.5296915880440816,2.115132275132275,51.06011722731906,52.34342551660327,1.3807339449541285,1.4336897296185875,0.9814036725801432,0.9802904564315352,0.9800322181845428,0.9775388171448671,0.9999893509964805,45.56040077068381,0.706027,0.6875985,2184.1512724966306,2184.1512724966306,3220.2651376146787,3220.2651376146787
