,Throughput of MLD on Link 1,Throughput of MLD on Link 2,Throughput of SLD on Link 1,Throughput of SLD on Link 2,Access Delay of MLD on Link 1,Access Delay of MLD on Link 2,Queueing Delay of MLD on Link 1,Queueing Delay of MLD on Link 2,Access Delay of SLD on Link 1,Access Delay of SLD on Link 2,Queueing Delay of SLD on Link 1,Queueing Delay of SLD on Link 2,p of MLD on Link 1,p of MLD on Link 2,p of SLD on Link 1,p of SLD on Link 2,success transmit ratio,weighted e2e delay of mld,alpha of link 1,alpha of link 2,sec access delay of mld on Link 0,sec access delay of mld on Link 1,sec access delay of sld on Link 0,sec access delay of sld on Link 1
0,0.0024935,0.0006392,0.0038992,0.0117441,35.157970723882094,40.26157697121402,1.654541808702627,0.5434918648310388,46.9725071809602,58.98939041731593,0.9799702503077554,1.972828909835577,0.9928329683456102,0.9626506024096385,0.9894437677628908,0.962339290543032,1.0000159780993518,37.611023793276786,0.7946289,0.5972535,1281.7366753559254,1281.7366753559254,2519.6651107919574,2519.6651107919574
1,0.0025093,0.0006305,0.0039428,0.0116621,35.25070736858885,40.62569389373513,1.7229506236799108,0.5002379064234734,47.000938419397386,58.7153514375627,1.023282946129654,2.015391739052143,0.9931528536372991,0.9628894318875992,0.9897331626377488,0.9626324825832866,1.0,37.80411275384673,0.792747,0.6002725,1290.136133583071,1290.136133583071,2541.2022166987927,2541.2022166987927
2,0.0025069,0.0006277,0.0038936,0.0117161,35.222146874626034,40.46662418352716,1.7115162152459213,0.5575912059901227,47.102450174645575,58.85680388525192,1.04931169098007,1.9796177909031163,0.9929889883545908,0.9621397915389331,0.9899570313493173,0.9640420962552765,1.0000053349836215,37.75177354980102,0.7944197,0.598818,1287.73281742391,1287.73281742391,2553.3891771111566,2553.3891771111566
3,0.0024762,0.0006347,0.0039009,0.0117853,35.22897988853889,40.62375925634158,1.6253129795654633,0.668189695919332,47.011561434540745,59.12273764774762,1.008792842677331,2.0086209090986227,0.9927434550775769,0.9613753408058164,0.9891723298508976,0.9620417459164265,0.9999893601740676,37.741824084935665,0.7951146,0.5960016,1288.5131249495194,1288.5131249495194,2540.462765002948,2540.462765002948
4,0.0025054,0.0006088,0.0039033,0.0117539,35.191626087650675,40.34592641261498,1.700566775764349,0.4756898817345598,46.933876463505236,58.689396710878945,0.987907667870776,1.9202052084839925,0.9931029015379736,0.9646648708604024,0.9894798215372136,0.9640507865684618,1.0,37.67807754960193,0.7941277,0.598224,1284.8638540751977,1284.8638540751977,2529.336766325929,2529.336766325929
